id,obj_count,trigger_count,portal_count,x_min,x_max,y_min,y_max,stars
38434528,57654,748,37,-29.0,22155.0,-180.0,1537.5,6
4863407,14633,408,23,315.0,24198.0,1.0,1485.0,6
58915395,34514,1002,76,-29.0,28293.5,-170.0,1425.0,8
841061,7740,159,56,315.0,29725.5,1.0,615.0,1
15241506,17620,561,29,1.0,15211.1,-14.063,1665.0,3
85908474,106887,1330,73,-29.0,37005.0,-180.0,2312.1,8
5151222,15612,863,15,285.0,20294.5,-75.0,975.0,3
34965430,24540,327,74,-29.0,24825.0,-165.0,795.0,7
29588785,30171,3141,42,1.0,26249.0,-202.63,1742.95,9
55180353,30208,1170,61,-29.0,22395.0,-180.0,2360.0,7
37904378,21021,815,13,-15.0,22605.0,-168.25,1125.0,4
14355897,13394,76,29,-4514.91,15435.0,-175.0,945.0,2
88577065,196524,6559,257,-29.0,42344.0,-343.5,2400.0,10
52294619,78656,2399,124,-29.0,41265.0,-180.0,2370.0,10
10839580,14168,470,74,310.0,22455.0,2.0,1065.0,1
8798566,8962,1699,45,315.0,19065.0,1.0,675.0,3
35943313,21054,718,50,-29.0,26565.0,-170.739,1695.0,6
281148,3128,54,7,555.0,26637.6,1.0,705.0,4
68273758,36884,1692,31,-29.0,23481.8,-180.0,1934.5,6
7321011,8535,11,16,301.0,20380.0,1.0,719.25,2
32569165,62943,835,11,-29.0,23717.0,-71.0,2296.7,4
39354797,76147,1411,7,-29.0,27675.0,-15.0,1425.0,3
93591170,54058,2869,61,-29.0,23415.0,-180.0,2333.18,7
47674962,65717,1189,37,-29.0,23272.5,-180.0,1620.0,7
37659783,10906,254,7,-29.0,18255.0,-179.982,1005.0,2
91339673,31285,849,45,-285.0,24135.0,15.0,2400.0,7
14322566,7438,919,14,1.0,21915.0,-156.292,1545.0,6
35225660,23351,1251,40,-29.0,18555.0,-178.454,2400.0,4
14697258,11514,1186,63,1.0,18736.1,-166.478,1515.0,3
27773001,52987,692,20,-7993.2,15555.0,-126.0,1790.0,2
33438569,25096,657,31,-29.0,24405.0,-180.0,1245.0,6
31674919,12644,261,4,-285.0,22515.0,-167.0,1785.0,2
4243988,15040,587,25,301.0,35330.0,0.0,941.252,7
55955642,53744,1548,69,-29.0,27331.0,-180.0,2055.0,10
87892198,57436,2602,64,-29.0,25365.0,-180.0,1514.95,6
94947089,19748,2143,84,-320.0,21408.9,-180.0,2400.0,9
34364134,22576,410,90,-29.0,21075.1,-180.0,1297.26,7
6010008,16928,1025,10,301.0,15693.0,1.0,1189.0,5
91380905,28969,1079,41,-15.0,21245.0,-165.0,2385.0,9
150906,1873,12,2,435.0,22035.0,1.0,615.0,4
89465157,38226,1841,23,-29.0,24333.6,-178.135,2175.0,5
1636077,6171,62,43,555.0,24495.0,2.0,885.0,1
25299931,8591,408,107,1.0,17417.0,-105.0,795.0,5
4710851,17795,1544,99,315.0,60000.0,1.0,1464.97,5
9224105,23647,227,13,255.0,24140.3,1.0,1182.45,2
57372899,24208,4369,57,-360.0,23295.0,-180.0,2069.0,6
43149681,26012,977,56,-29.0,20595.0,-180.0,1739.02,6
21370564,20669,15100,6,-165.0,29745.0,-165.0,1785.0,8
1372582,12917,210,15,301.0,28953.0,1.0,735.0,8
50952421,29736,1543,115,-29.0,18624.3,-180.0,2400.0,2
87058860,51313,2082,43,-29.0,23961.4,-180.0,2053.75,7
3825254,9294,108,47,345.0,21315.0,2.0,345.0,3
54530713,43294,2234,51,-180.0,22289.1,-135.0,2355.0,9
64743797,32637,720,8,-29.0,17235.0,-180.0,2370.0,2
94171332,21168,4767,30,-29.0,26088.1,-180.0,2385.0,8
34357166,31766,1220,76,-29.0,26475.0,-162.0,1771.09,7
87108496,200622,8068,386,-29.0,97365.0,-180.0,2387.75,10
66134958,53982,2582,63,-29.0,24045.0,-180.0,2400.0,8
58462068,70872,3606,146,-29.0,41745.0,-135.0,1725.0,10
36062234,34650,2123,48,-29.0,27315.0,-180.0,2400.0,8
4449079,10768,624,20,315.0,26322.9,1.0,615.0,4
51746931,24880,606,40,-15.0,24390.0,-180.0,1379.55,5
38435501,111842,681,76,-29.0,24225.0,-180.0,1785.0,7
36979164,39831,1128,54,-29.0,31545.0,-165.0,2089.09,8
67187773,19564,237,63,-89.0,19785.3,-180.0,1815.0,5
31234058,15886,623,43,-29.0,21525.0,-180.0,2237.0,6
35755401,15738,2046,28,-15.0,22755.0,-172.5,1605.0,6
42344799,19628,850,34,-29.0,21645.0,-75.0,1160.82,6
56474020,47529,7855,34,-29.0,30009.0,-180.0,2385.0,10
13963465,14808,437,10,1.0,19725.0,-45.0,825.0,4
38845134,23430,1210,21,-29.0,23434.8,-175.0,1185.0,7
47768539,28456,1203,23,-29.0,16104.8,-180.0,2355.0,7
90434274,39056,2258,32,-15.0,24489.0,-180.0,2248.07,9
83267677,39493,1842,65,-29.0,21625.6,-165.0,2400.0,6
43258813,79999,4173,16,-29.0,29435.0,-180.0,2400.0,5
28200611,14617,850,21,-99.2094,24840.0,-165.0,1065.0,5
93942081,56465,6041,15,-29.0,29760.0,-180.0,2400.0,10
93706904,64232,3171,53,-29.0,28795.0,-180.0,1365.0,6
82430328,31441,1224,38,-29.0,22725.0,-180.0,1946.25,6
49435684,74505,1051,100,-29.0,31485.0,-180.0,2340.0,8
54437365,29600,805,33,-29.0,24915.0,-180.0,840.0,6
37382404,32061,568,42,-29.0,24267.5,-150.5,1575.0,9
3528924,7622,160,49,373.0,18525.0,1.0,1500.0,3
35577222,19303,655,42,-29.0,26505.0,-180.0,1485.0,7
9238645,9490,374,32,-32.0,18587.7,1.0,585.0,3
16477137,13565,775,35,-14702.0,32266.5,-172.5,1575.0,2
37133592,21866,692,26,-29.0,21670.0,-165.0,1648.5,5
40569028,34760,679,41,-29.0,20851.7,-165.0,2145.0,9
77631011,60572,341,45,-29.0,16035.0,-180.0,1215.0,2
18615574,10926,372,34,15.0,21477.0,-99.4767,645.0,3
3140440,12274,261,46,345.0,52665.0,1.0,1485.0,8
32646368,11639,885,7,-241.0,20445.0,-165.0,2306.31,4
61982,2104,12,2,45.0,25005.0,-19.0,405.0,4
86229592,21449,1649,46,-29.0,20985.0,-180.0,735.0,6
22140791,17223,651,28,1.0,25551.0,-180.0,1223.0,1
16311136,17716,324,7,1.0,23339.6,-388.2,765.5,3
26917670,6654,295,16,1.0,14895.0,-180.0,1095.0,3
4727668,8697,344,47,315.0,19985.1,1.0,975.0,8
39809137,14429,245,46,-29.0,18555.0,-165.0,1425.0,4
43580292,14622,1017,11,-33.0,23638.8,-180.0,2355.0,5
345756,8121,60,60,165.0,20265.0,1.0,1185.0,1
68170665,31450,1883,88,-29.0,24525.0,-165.0,1755.0,4
51776115,61761,5456,80,-299.0,40393.8,-150.0,2385.0,10
126257,5020,50,33,345.0,29955.0,2.0,1197.0,1
32456125,12707,707,50,-29.0,19922.8,-180.0,2325.0,4
45142485,35539,431,48,-29.0,24795.0,-180.0,2169.3,8
36257454,28085,940,32,-29.0,20008.5,-15.0,1815.0,10
61752101,42842,828,55,-29.0,22440.5,-170.22,2085.0,7
48273733,91130,1295,61,-29.0,28997.0,-180.0,2115.0,8
36804834,27018,818,19,-29.0,20055.0,-15.0,1875.0,5
65367660,26195,1185,29,-29.0,18840.0,-165.0,1785.0,4
86594943,45486,1306,60,-52.5,26881.5,15.0,2341.5,4
47021649,35719,2692,63,-29.0,27375.0,-180.0,2190.55,5
11806250,25825,49,7,-269.75,19275.0,-165.0,855.0,2
17822925,28523,1219,61,1.0,35339.7,-180.0,1800.0,9
48572736,24576,1720,11,-29.0,24165.0,-165.0,2400.0,5
13391339,14519,214,13,5.0,22000.0,-180.0,1095.0,3
27986788,8146,240,6,1.0,14955.0,-92.5456,585.0,2
219384,6044,232,63,375.0,29445.0,1.0,1173.0,1
102076,3316,102,203,315.0,26085.0,2.0,1155.0,1
47348577,30257,1778,28,-29.0,21809.3,-180.0,2385.0,10
65765662,84658,1791,88,-29.0,31785.0,-165.0,2385.0,10
13766767,12902,336,19,15.0,23721.5,-27.49,1095.0,3
34917007,11115,420,44,-29.0,19595.0,-165.0,1725.0,6
95445613,65345,2173,59,-29.0,34935.0,-180.0,1965.0,9
37663677,17125,444,8,-29.0,16777.5,-180.0,1200.0,5
3690366,10859,99,51,-29.0,19185.0,1.0,735.0,5
48147313,18154,1486,82,-29.0,23235.0,-165.0,2222.0,5
13421566,6044,1145,9,1.0,19725.0,-177.5,1245.0,3
58583861,27996,1370,59,-495.0,24435.0,-165.0,1575.0,5
50425055,49862,4332,33,-29.0,25308.0,-180.0,2115.0,7
22291370,11044,1461,21,-177.0,46785.0,-180.0,702.619,1
55433249,52110,277,39,-29.0,24615.0,4.55731,2355.0,5
32322618,14390,304,34,-29.0,20295.0,-180.0,1005.0,5
75829356,27252,846,33,-29.0,23895.0,-167.47,1395.0,8
4839503,17081,482,10,-194.0,18915.0,1.0,885.0,6
65219497,38959,1696,76,-29.0,29821.4,-180.0,2400.0,8
91811353,20339,482,27,-29.0,28229.0,-180.0,1815.0,8
13638618,19172,333,24,15.0,24675.0,-135.0,1705.0,3
93675316,77356,3290,67,-29.0,28875.0,-180.0,2265.0,10
41579569,39933,409,36,-29.0,23655.0,-165.0,2388.39,4
86263800,12679,2006,12,-15.0,22920.0,-165.0,2355.0,9
56632223,68123,2572,84,-135.002,21975.0,-180.0,2262.46,7
509393,1926,15,3,345.0,28035.0,2.0,484.5,5
28151870,11881,281,26,1.0,20205.0,-165.0,975.0,5
87066655,65581,3581,122,-330.0,30258.2,-147.0,2370.0,2
34702638,18189,555,81,-29.0,23595.0,-75.0,1695.0,7
57608732,77435,2376,102,-29.0,30885.0,-180.0,2400.0,6
26657101,16149,562,68,1.0,20115.0,-174.318,1395.0,5
13369938,29993,134,19,1.0,21670.0,-75.0,1800.0,3
32835034,31797,1727,34,-15.0,29775.3,-165.0,1695.0,8
55637062,40192,783,8,-29.0,24472.5,-165.0,2400.0,4
28234478,20840,235,17,1.0,17216.2,-165.0,765.0,4
3943870,2174,5,3,555.0,26624.0,2.5,795.0,2
66001175,111560,3662,44,-29.0,36270.0,-135.0,1846.0,7
36494839,22781,384,77,-15.0,25597.5,-176.021,2385.0,7
54724490,55645,4514,84,-29.0,39495.0,-180.0,2325.0,6
81155420,79531,2690,41,-179.0,28755.0,-180.0,2385.0,10
28418019,53486,3082,115,1.0,34325.5,-171.921,1695.0,10
72228086,30101,376,33,-29.0,25123.1,-175.556,1545.0,6
45103615,21414,504,21,-29.0,16245.0,-122.95,1380.0,3
67463002,14513,1218,34,-29.0,14755.3,-180.0,1815.0,2
75541771,53804,2045,80,-29.0,25665.0,-180.0,2400.0,7
62040387,148604,4652,130,-29.0,49291.5,-179.56,2295.0,10
13626540,7614,447,12,1.0,17445.0,-93.0939,615.0,2
14958919,19691,161,19,1.0,19665.0,-62.7934,1067.0,2
1416963,4627,39,30,315.0,20265.0,1.0,555.0,1
36667269,23775,582,53,15.0,31905.0,-180.0,2400.0,10
94970705,13088,8279,1,-295.359,18795.0,-180.0,2355.0,1
34715086,32428,4065,30,-29.0,29655.8,-180.0,2352.02,10
55085385,57267,951,25,-29.0,26115.0,-165.0,2055.0,5
26861337,29995,1404,82,1.0,34035.0,-165.0,1725.0,8
12140449,22627,213,42,15.0,24525.0,-146.0,1785.0,3
60417036,22997,478,42,-29.0,22125.0,-169.721,2115.0,6
40555200,33160,2416,53,-29.0,23766.0,-175.0,1725.0,7
60569568,32365,1063,71,-29.0,21915.0,-180.0,2400.0,8
66751843,8421,2165,2,-29.0,16065.0,-105.0,2385.0,1
35050229,58898,3653,89,-29.0,25575.0,-180.0,2355.0,7
21399262,28424,3671,180,1.0,39854.0,-165.0,1725.0,1
6758761,16740,727,13,308.72,28095.0,-25.0,1485.0,6
3010126,14984,1670,27,461.0,57847.5,1.0,705.0,9
41063828,25984,386,67,-29.0,19275.0,-165.0,968.146,5
8884797,19895,251,12,42.0,24885.0,1.0,1365.0,1
69701323,21440,204,3,-389.0,18615.0,15.0,1995.0,2
42088280,45789,942,75,-29.0,24045.0,-165.0,1935.0,2
36135138,32365,6186,0,-1.0,61425.0,4.92235,2175.0,1
14442439,2227,777,1,1.0,18705.0,-75.0,945.0,1
86121465,19432,869,20,-29.0,15465.0,-180.0,2400.0,2
52485734,36973,1657,59,-29.0,20835.0,-180.0,2115.0,5
51450101,27460,1888,71,-29.0,31199.3,-180.0,2400.0,10
63744968,23812,1782,60,-29.0,22419.0,-180.0,2385.0,7
74613360,27260,559,11,-29.0,18165.0,-180.0,825.0,2
65388546,38572,3627,36,-29.0,28300.0,-180.0,2355.0,5
31777902,19955,1913,84,-29.0,29293.0,-180.0,2369.05,10
32076629,13190,474,54,-29.0,19185.0,-165.5,781.0,4
37112063,33872,1119,47,-210.0,20895.0,-180.0,2400.0,5
74878806,88193,2080,28,-29.0,28765.0,-180.0,2385.5,8
11712809,29998,30,0,1.0,20175.0,-84.25,435.0,1
46697878,20982,846,71,-29.0,22815.0,-137.0,2055.0,6
52128,1147,2,2,585.0,14505.0,6.0,525.0,2
11945914,12934,53,4,14.0,18435.0,-73.25,494.0,2
18018958,19975,854,54,-1143.83,28662.0,-172.5,1079.0,1
1389451,5858,298,24,315.0,30255.0,2.0,1065.0,3
27216261,7687,1346,10,1.0,22965.0,-173.8,1184.04,4
75438972,62991,3326,20,-29.0,32895.0,-165.0,2385.0,10
548427,2088,53,36,465.0,21015.0,1.0,1185.0,1
57430694,73096,3953,88,-29.0,38745.0,-180.0,2385.0,10
86147134,79853,2709,32,-29.0,33892.5,-180.0,2400.0,8
57254147,138076,3202,196,-29.0,40778.4,-180.0,2385.0,10
67445381,60898,3970,60,-29.0,27660.0,15.0,2205.0,9
3449084,19710,784,38,313.0,32274.2,1.0,1335.0,1
4037982,14501,2452,1,315.0,20205.0,2.03799,615.0,1
59002072,40818,1847,29,-29.0,19515.0,-180.0,2207.0,4
36327160,29654,1524,47,-15.0,25887.0,-180.0,1545.0,7
2878411,9731,154,20,15.0,27645.0,-15.0,615.0,3
55289201,32129,3913,704,-29.0,25125.0,-165.0,2444.61,6
30559780,19343,451,32,-29.0,24705.0,-180.0,1111.0,7
24633217,24273,1141,17,1.0,24375.0,-165.0,1335.0,3
65015877,107071,2611,90,-29.0,31665.0,-180.0,2247.0,8
20336469,6224,140,1,1.0,15585.0,-172.5,1665.0,2
45427418,10129,1441,68,-29.0,27510.0,-180.0,1335.0,4
8101206,19937,605,39,47.5,24104.0,1.0,945.0,2
9027147,18554,10554,19,62.5,17492.4,0.0,735.0,3
85676926,68258,2176,76,-29.0,27945.0,-180.0,2362.0,6
41819814,45510,1148,78,-29.0,26625.0,-165.0,1395.0,8
1123276,9683,370,19,345.0,30405.0,1.0,795.0,7
3581204,9821,477,25,301.096,19801.0,1.0,1455.0,8
11686946,13364,143,9,15.0,36459.5,-27.0,615.0,2
25133781,12109,999,29,1.0,22435.0,-165.0,1425.0,3
58567836,34610,1041,30,-28.0,20467.0,-180.0,2045.85,5
46423900,72987,2142,28,-29.0,26957.5,-180.0,2288.1,10
18173761,10400,2115,74,1.0,26445.0,-180.0,1800.0,1
60791071,18366,880,10,-29.0,20475.0,-15.0,1635.0,2
11135091,10950,143,27,15.0,23385.0,-180.0,1005.0,1
30479,3776,329,21,435.0,25155.0,-3.0,735.0,1
68983316,17680,728,56,-29.0,22035.0,-75.0,2220.0,8
36647186,21970,991,23,-29.0,20745.0,-180.0,1950.0,5
8919336,24301,305,20,310.0,18375.0,1.0,1496.0,2
48049215,34172,1010,22,-29.0,24015.0,-89.5,2385.0,2
58619999,4707,323,1,-29.0,45195.0,-180.0,2355.0,3
37077457,21166,3407,27,-29.0,20175.0,-149.25,2400.0,7
32927589,79768,3034,152,-29.0,32532.0,-180.0,2363.18,10
87869759,55765,1613,34,-29.0,23685.0,-180.0,1785.0,5
76653933,430730,13891,419,-29.0,68145.0,-180.0,2400.0,10
47568611,53407,967,71,-29.0,24795.0,-178.0,1567.5,10
46761192,52527,711,37,-29.0,19720.0,-166.0,2400.0,3
83313115,46702,6790,75,-29.0,38036.9,-180.0,2370.0,6
82261821,66599,3881,58,-197.562,26925.0,-520.985,2332.25,4
44494992,43678,1736,85,-29.0,26147.0,-180.0,2400.0,8
11354186,23298,1445,13,15.0,27535.2,-135.0,1324.0,6
67372383,33484,2022,32,-29.0,25545.0,-180.0,2360.48,5
19388247,21223,871,35,1.0,22811.7,-121.262,1635.0,5
95209297,39927,3583,65,-135.0,33830.0,-179.5,2302.5,8
82148336,81820,3954,212,-29.0,37685.5,-180.0,2400.0,10
52070793,25035,2807,8,-29.0,23685.0,-180.0,2385.0,1
79950795,16636,269,1,-29.0,14925.0,-180.0,1242.0,1
36001174,40076,607,15,-29.0,31125.0,-135.379,1425.0,4
74639177,77109,2436,70,-29.0,39045.0,-180.0,2400.0,10
48114231,24913,632,16,-29.0,18135.0,-165.0,675.0,5
39853981,62629,2577,215,-29.0,25682.3,-180.0,2294.5,7
49543933,27149,784,51,-29.0,24795.0,-165.0,2250.0,9
57023664,36419,1250,47,-29.0,27295.0,-165.0,1425.0,8
81459659,64109,4424,35,-29.0,19516.0,-180.0,2182.5,6
66736461,41714,1683,29,-29.0,20325.0,-165.0,2025.09,6
79118646,20732,490,6,-29.0,18439.2,-150.0,2400.0,1
38685580,43784,874,83,-25.0,28297.5,-165.0,2295.0,8
24453,3957,382,20,315.0,24555.0,2.0,1185.0,1
7203798,9338,1134,21,315.0,20565.0,-2.5,1217.0,1
90755752,120580,2378,69,-29.0,34156.5,-180.0,2369.0,8
90437094,52600,4466,148,-29.0,26565.0,-180.0,2385.0,10
40091034,23947,639,114,-29.0,19889.0,-180.0,2055.0,8
67596678,85552,2094,69,-29.0,36945.0,-180.0,2382.0,8
91297057,29667,3588,53,-29.0,24938.6,-135.0,2295.0,8
80485221,84019,4374,87,-29.0,34395.0,-172.0,2385.0,8
77500519,59023,2601,51,-29.0,25785.0,-180.0,1436.39,8
37955884,25186,1419,36,-29.0,21315.0,-270.0,1860.0,8
89334701,34481,1043,29,-29.0,29331.1,-180.0,1905.0,9
56509088,142275,3397,181,-29.0,42314.0,-180.0,2385.0,10
416100,2440,0,1,615.0,18435.0,6.0,435.0,3
40392875,33489,662,49,-29.0,27610.0,-135.0,945.0,8
58722992,166054,1399,0,-29.0,32505.0,-180.0,2152.49,7
27468061,12553,375,61,1.0,20667.0,-165.0,1260.0,6
41678017,22040,1029,57,-29.0,23391.3,-180.0,1317.0,5
59502709,91267,6067,204,-29.0,39975.0,-168.75,2400.0,10
11281305,15429,254,10,15.0,19185.0,-172.5,1005.0,6
67881256,40888,612,2,-29.0,11205.0,-180.0,1875.0,2
42053765,39395,1564,27,-29.0,21922.5,-180.0,2340.94,8
471354,6434,120,20,289.0,21405.0,2.0,1185.0,8
77701851,29013,2718,55,-29.0,26824.6,-180.0,2400.0,5
67904356,80080,3829,87,-29.0,29055.0,-180.0,2400.0,9
50554435,34063,2242,107,-29.0,28125.0,-178.519,2123.0,10
34194166,133414,3857,8,-29.0,41625.0,-180.0,2400.0,8
88887827,39998,3760,33,-29.0,14565.0,-83.0,2400.0,8
61167144,25974,433,23,-15.0,16860.0,-180.0,1635.0,2
78743788,16635,2039,23,-29.0,17145.0,-180.0,2325.0,2
49636329,65555,3442,22,-29.0,25425.0,-180.0,2340.0,7
77298632,29475,2866,160,-29.0,33165.0,-180.0,2400.0,7
61465909,49553,1907,65,-29.0,27749.3,-75.0,2400.0,7
2655,3698,154,43,15.0,20085.0,2.0,1065.0,1
33649897,10932,258,15,-29.0,20992.5,-112.5,1200.0,4
39268754,55949,3061,95,-29.0,36231.5,-180.0,1965.0,9
35133915,33742,995,120,-29.0,23985.0,-120.0,2025.0,7
52671583,66117,652,60,-29.0,23139.0,-173.835,2385.0,7
163503,3535,51,54,315.0,29595.0,1.0,1203.0,1
50491043,47622,4587,65,-29.0,27255.0,-180.0,2286.93,9
59544990,79993,2566,244,-29.0,29895.0,-165.0,2385.0,9
33613966,12108,618,37,-29.0,21285.0,-180.0,2235.0,6
57460926,38878,1512,81,-29.0,31785.0,-180.0,2370.0,8
3501007,12933,1869,81,315.0,24294.0,1.0,735.0,1
16342986,20802,254,77,1.0,21852.3,-165.0,885.0,1
45627449,37663,4893,40,-29.0,24811.0,-165.0,1575.0,8
3890675,19999,684,25,301.0,22809.0,1.0,945.0,8
27553978,12733,276,6,1.0,17050.0,-140.0,705.0,2
35366985,14578,501,49,-29.0,24315.0,-165.0,2400.0,7
54750080,42748,388,10,-29.0,14775.0,-180.0,1815.0,4
94053829,49550,2123,52,-29.0,22345.0,-125.128,2235.0,5
78364516,61703,5762,34,-29.0,31456.6,-99.4473,2370.0,10
63326830,41036,2019,43,-29.0,22699.6,-174.6,1792.12,5
88261400,149740,6250,168,-29.0,37305.0,-180.0,2265.0,10
76326298,71120,5205,300,-29.0,37708.0,13.0,2400.0,2
46050008,17052,715,18,-29.0,19365.0,15.0,1791.4,5
17648856,12053,1606,12,15.0,25695.0,-165.0,675.0,2
38217881,46093,979,25,-29.0,19291.0,-150.0,2355.0,7
67376013,74748,3095,45,-29.0,39885.0,-135.0,2324.02,5
46462501,79959,4362,211,-29.0,35534.0,-180.0,2235.0,8
35033118,18223,529,47,-29.0,23415.0,4.0,2055.0,6
12194579,16214,343,27,0.75,19653.0,-135.0,735.0,2
20550404,10955,1446,1,1.0,37515.0,-180.0,1185.0,1
68890229,10419,385,15,-29.0,15705.0,-180.0,2400.0,2
40116461,53715,864,18,-29.0,19485.0,-180.0,1305.0,8
72325448,103275,3065,1,-29.0,227519.0,-165.0,2394.19,10
269500,5998,112,24,435.0,25485.0,1.0,1005.0,8
1331004,4549,50,21,307.0,19209.0,3.0,465.0,5
11280109,17266,513,29,15.0,18382.8,1.0,885.0,2
78111123,41417,637,51,-29.0,17505.0,-150.0,2025.0,4
37188385,39527,998,22,-15.0,18915.0,-165.0,2295.0,5
55895552,18882,1365,58,-29.0,20515.0,-165.0,1275.0,8
39348985,67311,2449,67,-29.0,32775.0,-165.0,1575.0,9
8157377,7946,319,24,-229.0,18645.0,-14.0,615.0,4
76232811,39877,4886,37,-29.0,22605.0,-180.0,2151.14,6
48000423,12800,544,46,65.1057,21584.0,-165.0,1245.0,6
52292679,52128,3843,55,-29.0,25330.0,-151.863,2385.0,8
60312003,50462,3132,76,-285.0,25525.0,-180.0,2400.0,8
29994261,13861,524,27,-29.0,20925.0,-135.0,1155.0,7
67146952,61356,1918,40,-29.0,22889.5,-165.0,2385.0,7
27117091,27196,1060,120,1.0,27207.6,-180.0,1576.0,9
37158612,38570,378,11,-29.0,22545.0,-165.0,1935.0,2
87989674,38168,1671,16,-585.0,28155.0,-135.0,2325.0,8
31326178,34440,878,192,-29.0,30496.9,-161.169,2205.0,6
32346153,43025,437,7,-29.0,20835.0,-75.0,2355.0,6
28166800,15042,724,19,1.0,17690.0,-180.0,1125.0,4
45297335,105168,3605,136,-29.0,34656.0,-180.0,2391.66,10
57189025,61315,3458,98,-29.0,22305.0,-180.0,2385.0,4
227646,13871,750,135,255.0,25395.0,1.0,1485.0,1
50413455,60493,1304,71,-29.0,31951.0,-180.0,1605.0,7
13699131,15743,7,8,-2395.0,19186.0,-45.0,645.0,2
856066,3028,14,3,825.0,40304.0,2.5,525.0,6
32320513,33824,1102,81,-15.0,27527.0,-165.0,1335.0,7
55037478,40332,3786,117,-435.0,63585.0,-180.0,2400.0,2
88911626,167865,6831,156,-29.0,52034.5,-180.0,2400.0,10
33239668,13006,1693,17,-29.0,18915.0,-180.0,2400.0,6
85065,3120,65,12,385.0,26587.0,-3.0,495.0,7
21614835,29997,3641,74,1.0,40425.0,-175.0,1665.0,7
13374719,28749,540,10,1.0,21428.0,-110.449,1095.0,2
13242284,19280,167,45,1.0,17535.0,-23.5,1755.0,4
27080757,15626,527,25,7.5,18040.1,-173.414,1800.0,4
86596100,99775,4957,84,-29.0,53025.0,-178.889,2375.0,10
28806662,17359,410,116,-29.0,31155.0,-45.0,975.0,8
20192708,19743,5027,63,-3.0,26145.0,-180.0,1695.0,9
81535535,85397,5039,139,-29.0,34582.8,-180.0,2295.0,10
51222550,37022,1700,17,-29.0,27105.0,-180.0,2282.5,3
87243839,62505,9213,21,-29.0,30560.5,-174.223,2385.0,10
12289107,11086,674,15,33.5,21045.0,-22.2008,1485.0,4
61208179,52272,2482,115,-29.0,26153.0,-174.0,2400.0,9
49540012,39078,1345,87,-29.0,30670.4,-172.5,1665.0,10
40100624,22865,1050,20,-29.0,20234.0,15.0,1888.25,6
11697387,13898,424,32,15.0,25485.0,-175.0,885.0,9
1799065,10505,91,28,301.0,31161.0,4.0,1275.0,9
61181738,54160,927,95,-29.0,27015.1,-164.0,1755.0,9
64279419,25281,3830,15,-29.0,16005.0,-165.0,2265.0,2
75387502,82622,4451,14,-29.0,37398.4,-180.0,2355.0,10
6739392,10005,174,10,301.0,19810.0,1.0,1233.0,2
26070995,12109,538,64,1.0,24508.0,-165.0,1575.0,5
83729866,67664,2544,178,-29.0,27735.0,-135.0,2376.0,8
95594512,47078,2216,148,-29.0,31035.0,-180.0,2400.0,7
79617397,98063,1727,41,-29.0,22276.3,-180.0,2400.0,7
25325495,11560,335,55,15.0,17175.0,-118.0,975.0,2
11960946,11160,642,96,1.0,23625.0,-165.0,1785.0,1
37915833,89686,2017,93,-29.0,33675.0,-180.0,2055.0,10
62682577,40688,1556,116,-29.0,24405.0,-180.0,2385.0,4
33796924,17616,1028,60,-29.0,25297.0,-165.0,2400.0,9
5589626,20002,636,5,315.0,18447.2,1.0,585.0,3
56779294,70658,4008,131,-29.0,31814.4,-180.0,2370.0,10
84576742,60430,2514,48,-29.0,26667.0,-180.0,2246.69,6
15666330,12059,280,15,1.0,15555.0,-159.0,1215.0,2
1519091,12666,288,38,307.0,29325.0,1.0,1425.0,1
11111779,3832,623,16,345.0,27105.0,-105.0,615.0,6
64923647,79500,1134,46,-149.5,22133.0,-135.0,2385.0,5
19006592,8909,549,18,15.0,19254.6,-45.0,645.0,3
1886729,7029,16,13,315.0,26043.0,1.0,479.0,3
36121059,9718,505,17,-29.0,20655.6,-180.0,1395.0,9
27991043,6664,3551,7,1.0,18615.0,-135.0,942.258,3
58108487,30495,1223,74,-29.0,25845.1,-180.0,1935.0,6
32118,3914,176,118,315.0,25155.0,2.0,975.0,1
31346292,13045,115,58,1.0,21457.0,-91.0,795.0,1
51044783,27778,1797,13,-29.0,22965.0,-170.594,2265.0,5
40946217,30825,2075,8,-29.0,15171.2,-180.0,2400.0,2
57787907,33044,1644,75,-29.0,25203.0,-180.0,975.0,6
58966172,33719,1529,23,-29.0,22275.0,-15.0,1575.0,8
27686966,5488,335,16,15.0,18250.0,-180.0,645.0,4
12154779,10200,588,9,1.0,18765.0,-59.1658,1305.0,3
64224547,61664,2699,87,-29.0,45855.0,-165.0,2367.07,9
46755826,31559,638,28,-29.0,22927.5,-180.0,2385.0,4
54375171,51763,1346,70,-29.0,30945.0,-166.964,2385.0,8
1728550,11394,112,101,315.0,30587.0,0.75,1485.0,9
14026602,57,0,0,645.0,16215.0,15.0,795.0,1
57062731,14309,737,9,-29.0,14955.0,-180.0,1010.0,5
57974392,38052,717,48,-29.0,26055.0,-180.0,2355.0,6
58687036,38587,2587,78,-29.0,25455.0,-180.0,2400.0,10
28060523,10924,1550,41,1.0,19965.0,-173.0,1215.0,5
27973097,7411,384,18,1.0,20145.0,-165.0,600.0,5
50850470,34691,1905,59,-29.0,26025.0,-180.0,2385.0,10
3973116,10837,3085,58,315.0,36220.0,2.0,945.5,1
34168272,17522,212,31,-29.0,17475.0,-180.0,1365.0,3
50560864,33350,2299,81,-29.0,39019.0,-45.0,2400.0,4
